LHS	RHS	support	confidence	lift	count	p_value	FDR
{G_ZG16}	{D_Colorectal Neoplasms}	6.80499362805142e-5	1	1.1738827322769458	11	0.17143616690337363	0.8034826833124887
{G_MIR484}	{D_Colorectal Neoplasms}	6.80499362805142e-5	1	1.1738827322769458	11	0.17143616690337363	0.8034826833124887
{G_BNIP3L}	{D_Colorectal Neoplasms}	6.80499362805142e-5	1	1.1738827322769458	11	0.17143616690337363	0.8034826833124887
{G_EML4}	{D_Colorectal Neoplasms}	6.80499362805142e-5	1	1.1738827322769458	11	0.17143616690337363	0.8034826833124887
{G_NOTCH4}	{D_Colorectal Neoplasms}	6.80499362805142e-5	1	1.1738827322769458	11	0.17143616690337363	0.8034826833124887
{G_MIR760}	{D_Colorectal Neoplasms}	6.80499362805142e-5	1	1.1738827322769458	11	0.17143616690337363	0.8034826833124887
{G_CCL19}	{D_Colorectal Neoplasms}	6.80499362805142e-5	1	1.1738827322769458	11	0.17143616690337363	0.8034826833124887
{G_UBE2C}	{D_Colorectal Neoplasms}	6.80499362805142e-5	1	1.1738827322769458	11	0.17143616690337363	0.8034826833124887
{G_SYNE1}	{D_Colorectal Neoplasms}	6.80499362805142e-5	1	1.1738827322769458	11	0.17143616690337363	0.8034826833124887
{G_GATA2}	{D_Colorectal Neoplasms}	6.80499362805142e-5	1	1.1738827322769458	11	0.17143616690337363	0.8034826833124887
{G_CREM}	{D_Colorectal Neoplasms}	1.6703166177944398e-4	0.9310344827586207	1.0929253024647427	27	0.1752678454513832	0.8034826833124887
{G_NTS}	{D_Colorectal Neoplasms}	1.6703166177944398e-4	0.9310344827586207	1.0929253024647427	27	0.1752678454513832	0.8034826833124887
{G_CFL1}	{D_Colorectal Neoplasms}	1.6703166177944398e-4	0.9310344827586207	1.0929253024647427	27	0.1752678454513832	0.8034826833124887
{G_TAGLN}	{D_Colorectal Neoplasms}	1.6703166177944398e-4	0.9310344827586207	1.0929253024647427	27	0.1752678454513832	0.8034826833124887
{G_IRS2}	{D_Colorectal Neoplasms}	1.6703166177944398e-4	0.9310344827586207	1.0929253024647427	27	0.1752678454513832	0.8034826833124887
{G_NDRG1}	{D_Colorectal Neoplasms}	1.6703166177944398e-4	0.9310344827586207	1.0929253024647427	27	0.1752678454513832	0.8034826833124887
{G_NTRK2}	{D_Colorectal Neoplasms}	1.6703166177944398e-4	0.9310344827586207	1.0929253024647427	27	0.1752678454513832	0.8034826833124887
{G_CCND3}	{D_Colorectal Neoplasms}	1.6703166177944398e-4	0.9310344827586207	1.0929253024647427	27	0.1752678454513832	0.8034826833124887
{G_TYMP}	{D_Colorectal Neoplasms}	4.268586912141346e-4	0.8961038961038961	1.051920889962458	69	0.17654455036543482	0.8034826833124887
{G_NDUFB3}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_PDXP}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_EDNRA}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_SRSF1}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_GUCA2B}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_ERCC4}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_ANGPT1}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_MYCL}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_LATS2}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_BMPR2}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_RSPO1}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_BUB1}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_NRG1}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_MMP12}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_SMAD1}	{D_Colorectal Neoplasms}	1.1754079902997909e-4	0.95	1.1151885956630985	19	0.18134854853424043	0.8034826833124887
{G_CD59}	{D_Colorectal Neoplasms}	2.1033616668522575e-4	0.918918918918919	1.0787030512815179	34	0.18154944024987332	0.8034826833124887
{G_MAP1LC3B}	{D_Colorectal Neoplasms}	2.1033616668522575e-4	0.918918918918919	1.0787030512815179	34	0.18154944024987332	0.8034826833124887
{G_NBN}	{D_Colorectal Neoplasms}	2.1033616668522575e-4	0.918918918918919	1.0787030512815179	34	0.18154944024987332	0.8034826833124887
{G_APAF1}	{D_Colorectal Neoplasms}	3.402496814025711e-4	0.9016393442622951	1.0584188569710167	55	0.18187155857905069	0.8034826833124887
{G_CCL5}	{D_Colorectal Neoplasms}	2.9694517649678925e-4	0.9056603773584906	1.0631390782885548	48	0.1834394342842413	0.8034826833124887
{G_GH1}	{D_Colorectal Neoplasms}	2.536406715910075e-4	0.9111111111111111	1.0695376005189952	41	0.1836473933107091	0.8034826833124887
{G_XK}	{D_Colorectal Neoplasms}	2.536406715910075e-4	0.9111111111111111	1.0695376005189952	41	0.1836473933107091	0.8034826833124887
{G_MTDH}	{D_Colorectal Neoplasms}	1.6084530393576087e-4	0.9285714285714286	1.0900339656857356	26	0.19428545085336474	0.8034826833124887
{G_HLA-B}	{D_Colorectal Neoplasms}	1.6084530393576087e-4	0.9285714285714286	1.0900339656857356	26	0.19428545085336474	0.8034826833124887
{G_KLF5}	{D_Colorectal Neoplasms}	1.6084530393576087e-4	0.9285714285714286	1.0900339656857356	26	0.19428545085336474	0.8034826833124887
{G_PVT1}	{D_Colorectal Neoplasms}	1.6084530393576087e-4	0.9285714285714286	1.0900339656857356	26	0.19428545085336474	0.8034826833124887
{G_NR1H4}	{D_Colorectal Neoplasms}	1.6084530393576087e-4	0.9285714285714286	1.0900339656857356	26	0.19428545085336474	0.8034826833124887
{G_FLT3}	{D_Colorectal Neoplasms}	1.6084530393576087e-4	0.9285714285714286	1.0900339656857356	26	0.19428545085336474	0.8034826833124887
{G_PER2}	{D_Colorectal Neoplasms}	2.474543137473244e-4	0.9090909090909091	1.067166120251769	40	0.19953035938360725	0.8034826833124887
{G_XRCC1}	{D_Colorectal Neoplasms}	7.361765833982901e-4	0.8814814814814815	1.0347558899330116	119	0.20048865259952778	0.8034826833124887
{G_SLC2A1}	{D_Colorectal Neoplasms}	7.361765833982901e-4	0.8814814814814815	1.0347558899330116	119	0.20048865259952778	0.8034826833124887
{G_F2}	{D_Colorectal Neoplasms}	4.144859755267684e-4	0.8933333333333333	1.048668574167405	67	0.20100701789729644	0.8034826833124887
{G_CGB3}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_PLCE1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_SLC22A2}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_FHL2}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_C1GALT1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_PRMT1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_CDK5}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_HNP1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_MIR211}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_SLCO4A1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_A4GALT}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_CDCP1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_HOXA5}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_FUT2}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_TDG}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_CASP4}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_SREBF2}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_PAK4}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_FABP6}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_BANCR}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_LAMP2}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_RETREG1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_IGF2BP2}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_IL12B}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_PTPRJ}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_STK31}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_DDX5}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_DCLK3}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_ESM1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_CALM3}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_AKR1A1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_MT1G}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_FOLR1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_BACH1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_CHP1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_SMC1A}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_KDM3A}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_P4HB}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_PRKD1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_PGK1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_PSMB9}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_SSTR2}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_PRDX6}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_EPOR}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_KDM4B}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_KCNQ1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_ARNT}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_IGKV6D-21}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_TUBB4A}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_SPART}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_F2RL3}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_HDAC4}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_UGT1A8}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_TCN2}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_PCDH10}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_DDX3X}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_BCRP1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_PTPN12}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_PTPRT}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_TIGIT}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_ZBTB10}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_FOXF1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_GSTM3}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_IGKV1-27}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_COL12A1}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_P2RX7}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_WNT3}	{D_Colorectal Neoplasms}	6.18635784368311e-5	1	1.1738827322769458	10	0.20124812097720773	0.8034826833124887
{G_NEU1}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_PIWIL1}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_CD1A}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_SERPINB2}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_SIRT3}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_CDH3}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_LRP1}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_PIK3CG}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_IRF1}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_VCAN}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_PRKCB}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_MIR222}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_PTGER1}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_AMER1}	{D_Colorectal Neoplasms}	1.1135444118629598e-4	0.9473684210526315	1.1120994305781593	18	0.20461777897242733	0.8034826833124887
{G_XRCC3}	{D_Colorectal Neoplasms}	2.8457246080942303e-4	0.9019607843137255	1.0587961898968532	46	0.21366205201115307	0.8034826833124887
{G_AKT3}	{D_Colorectal Neoplasms}	1.5465894609207776e-4	0.9259259259259259	1.086928455811987	25	0.21501545946988185	0.8034826833124887
{G_ULK1}	{D_Colorectal Neoplasms}	1.5465894609207776e-4	0.9259259259259259	1.086928455811987	25	0.21501545946988185	0.8034826833124887
{G_CCL4}	{D_Colorectal Neoplasms}	1.5465894609207776e-4	0.9259259259259259	1.086928455811987	25	0.21501545946988185	0.8034826833124887
{G_GJA1}	{D_Colorectal Neoplasms}	1.9796345099785953e-4	0.9142857142857143	1.0732642123674934	32	0.21751334046867504	0.8034826833124887
{G_ITGAV}	{D_Colorectal Neoplasms}	1.9796345099785953e-4	0.9142857142857143	1.0732642123674934	32	0.21751334046867504	0.8034826833124887
{G_B2M}	{D_Colorectal Neoplasms}	3.649951127773035e-4	0.8939393939393939	1.0493800182475728	59	0.21966592122766349	0.8034826833124887
{G_CORO7}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_MIR100}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_SYK}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_CBL}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_MAP2K4}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_IL24}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_ENTPD1}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_ETV4}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_CCR2}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_MBD4}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_CTHRC1}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_MIR335}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_COL11A1}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_SLCO1B1}	{D_Colorectal Neoplasms}	1.0516808334261287e-4	0.9444444444444444	1.1086670249282267	17	0.23049562995745249	0.8034826833124887
{G_ATP4A}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_KPNA2}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_KHDRBS1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_PCYT1B}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_GALNT12}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_TOP1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_CA4}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_UBL5}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_PTPRU}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_FUT1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_IFITM1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_TFAP2E}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_RAD18}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_ADA}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_PSAT1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_GPLD1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_FGF9}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_QTRT1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_ST13}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_SPOP}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_PROK1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_EIF3H}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_FBN1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_RNANC}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_CYP2R1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_PLD2}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_HOXC13}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_SELENOS}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_MIR193A}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_IKBKG}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_ROCK2}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_DDB2}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_CXCR6}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_CASC2}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_DUSP5}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_IMP3}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_OSMR}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_GPER1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_PLA2G10}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_RBMS3}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_S1PR1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_NR1H2}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_LBP}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_AZGP1}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_COLCA2}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
{G_ITGA2B}	{D_Colorectal Neoplasms}	5.567722059314799e-5	1	1.1738827322769458	9	0.2362439813962433	0.8034826833124887
